ano,data,codigo,programa,cargo,observacao,estado,eleicao_municipal,municipio,tem_dvd_fisico,dvd_funciona,dvd_no_drive,dvd_no_hd,backup_ok,partidos
2000,2000-11-13 00:00:00,Prefeito 2000 - 004/00b,HGPE,PREFEITO,Metade da gravação apresenta defeito,RJ,NÃO,Rio de Janeiro,SIM,Parcialmente,NÃO,SIM,SIM,PRP;PSDB
2000,2000-08-30 00:00:00,Prefeito 2000 - 005/00,HGPE,PREFEITO,Apresenta defeito na gravação,RJ,SIM,Rio de Janeiro,SIM,Parcialmente,NÃO,SIM,SIM,PSDB;PT
2000,2000-08-08 00:00:00,Prefeito 2000 - 006/00a,HGPE,PREFEITO,,SP,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PDT;PFL;PPR;PRP;PSB;PSDB;PSTU;PT;PTB;PTDOB
2000,2000-09-01 00:00:00,Prefeito 2000 - 006/00b,HGPE,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Não,NÃO,SIM,SIM,PHS;PSB;PTB;PTDOB
2000,2000-09-06 00:00:00,Prefeito 2000 - 007/00a,HGPE,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PHS;PPR;PRONA;PRP;PSDB;PSDC;PSTU;PT;PTDOB;PV
2000,2000-09-08 00:00:00,Prefeito 2000 - 007/00b,HGPE,"PREFEITO, VEREADOR",,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PRONA;PSB;PSC;PSD;PSDC;PSTU;PV
2000,2000-09-11 00:00:00,Prefeito 2000 - 008/00a,HGPE,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PHS;PPR;PRONA;PRP;PSB;PSDB;PSDC;PT;PTB;PTDOB
2000,2000-08-11 00:00:00,Prefeito 2000 - 008/00b,HGPE,PREFEITO,,"RJ, AC",SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PHS;PPR;PRP;PSB;PSDB;PSTU;PT;PTB;PTDOB;PV
2000,2000-09-15 00:00:00,Prefeito 2000 - 009/00,HGPE,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PDT;PFL;PHS;PPR;PRONA;PRP;PSDB;PSDC;PT;PTB;PTDOB;PV
2000,2000-09-20 00:00:00,Prefeito 2000 - 010/00,HGPE,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PHS;PPR;PRP;PSB;PSDB;PSDC;PSTU;PT;PTB;PTDOB
2000,2000-09-22 00:00:00,Prefeito 2000 - 011/00a,HGPE,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PHS;PPR;PRONA;PRP;PSB;PSDB;PSDC;PSTU;PT;PTB;PTDOB;PV
2000,2000-09-22 00:00:00,Prefeito 2000 - 011/00b,HGPE,PREFEITO,Gravação apresenta defeito,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,
2000,2000-09-25 00:00:00,Prefeito 2000 - 012/00,HGPE,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCB;PCO;PDT;PFL;PHS;PRONA;PRP;PSB;PSDB;PSDC;PSTU;PT;PTB;PTDOB
2000,2000-08-12 00:00:00,Prefeito 2000 - 013/00a,SPOT,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PHS;PRONA;PRP;PSB;PSDB;PSTU;PT;PTB;PTDOB;PV
2000,2000-08-12 00:00:00,Prefeito 2000 - 013/00b,SPOT,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PHS;PRONA;PRP;PSB;PSDB;PSDC;PSTU;PT;PTB;PTDOB;PV
2000,2000-08-12 00:00:00,Prefeito 2000 - 014/00a,SPOT,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PDT;PFL;PHS;PRONA;PSDB;PSDC;PSTU;PT;PTB;PTDOB;PV
2000,2000-08-12 00:00:00,Prefeito 2000 - 014/00b,SPOT,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PDT;PFL;PHS;PRONA;PRP;PSB;PSDB;PSTU;PT;PTB;PTDOB;PV
2000,2000-08-22 00:00:00,Prefeito 2000 - 015/00,SPOT,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PHS;PRONA;PRP;PSB;PSDB;PSDC;PSTU;PT;PTB;PTDOB;PV
2000,2000-08-04 00:00:00,Prefeito 2000 - 016/00,SPOT,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PDT;PFL;PHS;PRONA;PRP;PSB;PSDB;PSDC;PSTU;PT;PTB;PTDOB;PV
2000,2000-09-18 00:00:00,Prefeito 2000 - 017/00,SPOT,PREFEITO,,RJ,SIM,Rio de Janeiro,SIM,Sim,NÃO,SIM,SIM,PDT;PFL;PHS;PRONA;PRP;PSB;PSDB;PSDC;PSTU;PT;PTB;PTDOB;PV
2000,2000-08-15 00:00:00,São Paulo 2000 - 030/00,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PMN;PPS;PRN;PRONA;PSB;PSC;PSD;PSDB;PSDC;PSL;PSTU;PT;PTB;PTC
2000,2000-08-19 00:00:00,São Paulo - 031/00,HGPE,VEREADOR,,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PMN;PPS;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSTU;PT;PTB;PV
2000,2000-08-24 00:00:00,São Paulo - 032/00 (DVD I),HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSDC;PSL;PSTU;PT;PTB;PV
2000,2000-08-24 00:00:00,São Paulo - 032 (DVD II),HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,NÃO,SIM,PAN;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSDC;PSL;PSTU;PT;PTB;PV
2000,2000-08-28 00:00:00,São Paulo - 033/00,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PRONA;PRTB;PSB;PSC;PSD;PSDB;PSDC;PSTU;PT;PTB;PTC
2000,2000-08-30 00:00:00,São Paulo 2000 - 034/00,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSTU;PT;PTB;PTC;PTN;PTRB;PV
2000,2000-09-02 00:00:00,São Paulo 2000 - 035/00,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSTU;PT;PTB;PTDOB;PTN;PV
2000,2000-09-04 00:00:00,São Paulo 2000 - 036/00,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSTU;PT;PTB;PTDOB;PTN;PV
2000,2000-09-06 00:00:00,São Paulo - 037/00a,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSDC;PSL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2000,2000-09-06 00:00:00,Prefeito São Paulo 2000 - 037/00b,HGPE,PREFEITO,A gravação apresenta defeito,SP,SIM,São Paulo,SIM,Não,NÃO,SIM,SIM,PDT;PMN;PPS;PSB
2000,2000-09-13 00:00:00,São Paulo 2000 - 040/00,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSTU;PT;PTB;PTDOB;PTN;PV
2000,2000-08-15 00:00:00,São Paulo - 041/00a,HGPE,PREFEITO,,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSTU;PT;PTB;PTDOB;PTN;PV
2000,2000-09-15 00:00:00,São Paulo - 041/00b,HGPE,PREFEITO,A gravação apresenta defeito,SP,SIM,São Paulo,SIM,Não,NÃO,SIM,SIM,PFL;PL;PMDB
2000,2000-09-18 00:00:00,São Paulo - 042/00,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCO;PDT;PFL;PGT;PHS;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSDC;PSL;PSTU;PT;PTB;PTDOB;PTN;PV
2000,2000-09-01 00:00:00,São Paulo 043/00b e 044/00a,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSTU;PT;PTB;PTN
2000,2000-09-22 00:00:00,São Paulo 044/00b,HGPE,PREFEITO,A gravação apresenta defeito,SP,SIM,São Paulo,SIM,Não,NÃO,SIM,SIM,PAN;PCO;PFL;PGT;PL;PRONA;PRTB;PSB;PSDB;PSDC;PSTU;PT
2000,2000-09-26 00:00:00,São Paulo 045/00a,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSDC;PSL;PSTU;PT;PTB;PTDOB;PV
2000,2000-09-29 00:00:00,São Paulo 045/00b e 046/00a,HGPE,"PREFEITO, VEREADOR",,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRONA;PRP;PSB;PSC;PSDB;PSTU;PT;PTB;PTDOB;PTN
2000,2000-09-29 00:00:00,São Paulo 046/00b e 047/00a,HGPE,PREFEITO,,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PT
2000,2000-10-21 00:00:00,São Paulo 049/00,HGPE,PREFEITO,,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PT
2000,2000-10-24 00:00:00,São Paulo 050/00,HGPE,PREFEITO,,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PT
2000,2000-08-01 00:00:00,São Paulo 053/00 e 054/00,HGPE,PREFEITO,,SP,SIM,São Paulo,SIM,Sim,NÃO,SIM,SIM,PAN;PCO;PFL;PGT;PL;PRONA;PRTB;PSB;PSC;PSDB;PSDC;PSTU;PT
2000,2000-08-15 00:00:00,Vereador - BH 2000 070/00a,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PSB;PSC;PSD;PSDB;PSTU;PT;PTB;PTN;PV
2000,2000-08-15 00:00:00,Vereador - BH 2000 070/00b,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRTB;PSB;PSC;PSD;PSDB;PSTU;PT;PTB;PTN;PV
2000,2000-08-15 00:00:00,Prefeito - BH 2000 071/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,NÃO,SIM,PCO;PFL;PGT;PL;PMDB;PRN;PRONA;PRP;PRTB;PSB;PSDB;PSL;PSTU;PT;PTB
2000,2000-08-21 00:00:00,Prefeito - BH 2000 072/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PFL;PGT;PL;PMDB;PRN;PRONA;PRP;PRTB;PSB;PSDB;PSL;PSTU;PTB
2000,2000-08-21 00:00:00,Belo Horizonte 2000 - 072/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PFL;PL;PMDB;PRN;PRP;PRTB;PSB;PSDB;PSTU
2000,2000-08-21 00:00:00,Belo Horizonte 2000 - 072/00c,HGPE,,"Não é HGPE, mas sim a gravação de um filme",,NÃO,,SIM,Sim,NÃO,NÃO,SIM,
2000,2000-08-15 00:00:00,Prefeito - BH 2000 073/00,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PDT;PL;PMDB;PRN;PRP;PSB;PSDB;PSTU
2000,2000-08-28 00:00:00,Prefeito - BH 2000 074/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PL;PMDB;PRN;PRTB;PSB;PSDB;PSTU;PT
2000,2000-08-28 00:00:00,Vereador - BH 2000 075/00a,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRTB;PSB;PSC;PSD;PSDB;PSDC;PSTU;PT;PTB;PTN;PV
2000,2000-08-28 00:00:00,Vereador - BH 2000 075/00b,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRTB;PSB;PSC;PSDB;PSL;PSTU;PT;PTB;PTN;PV
2000,2000-09-03 00:00:00,Prefeito - BH 2000 076/00,SPOT,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PMDB
2000,2000-09-04 00:00:00,Prefeito - BH 2000 077/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PL;PMDB;PRN;PRP;PRTB;PSB;PSDB;PSTU;PT
2000,2000-09-04 00:00:00,Prefeito - BH 2000 077/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PL;PMDB;PRN;PRP;PRTB;PSB;PSDB;PSTU
2000,2000-09-05 00:00:00,Vereador - BH 2000 078/00a,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRTB;PSB;PSC;PSD;PSDB;PSL;PSTU;PT;PTB;PTDOB;PTN;PV
2000,2000-09-05 00:00:00,Vereador - BH 2000 078/00b,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSL;PSTU;PT;PTB;PTN;PV
2000,2000-09-11 00:00:00,Prefeito - BH 2000 079/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PMDB;PRN;PRP;PRTB;PSB;PSDB;PSTU
2000,2000-09-11 00:00:00,Prefeito - BH 2000 079/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PMDB;PRN;PRP;PRTB;PSB;PSDB;PSTU
2000,2000-09-12 00:00:00,Vereador - BH 2000 080/00a,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSL;PSTU;PT;PTB;PTN;PV
2000,2000-09-12 00:00:00,Vereador - BH 2000 080/00b,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSL;PSTU;PT;PTB;PTN;PV
2000,2000-09-10 00:00:00,Prefeito - BH 2000 081/00,SPOT,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PL;PMDB;PRN;PRTB;PSB;PSDB
2000,2000-09-10 00:00:00,Prefeito - BH 2000 081/00b,SPOT,PREFEITO,A gravação apresenta defeito,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PL;PMDB;PRN;PRTB;PSB;PSDB
2000,2000-09-18 00:00:00,Prefeito - BH 2000 082/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PMDB;PRN;PRP;PRTB;PSB;PSDB;PSTU;PT
2000,2000-09-18 00:00:00,Prefeito - BH 2000 082/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PMDB;PRN;PRP;PRTB;PSB;PSDB;PSTU;PT
2000,2000-09-26 00:00:00,Vereador - BH 2000 083/00a,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSL;PSTU;PT;PTB;PTN;PV
2000,2000-09-26 00:00:00,Vereador - BH 2000 082/00b,HGPE,VEREADOR,"A gravação apresenta parte de um jornal, comercial e até filme",BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PFL;PMDB;PSB;PSDB
2000,2000-09-26 00:00:00,Prefeito - BH 2000 084/00,SPOT,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PMDB;PSB;PSDB
2000,2000-09-25 00:00:00,Prefeito - BH 2000 085/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCO;PMDB;PRN;PRP;PRTB;PSB;PSDB;PSTU
2000,2000-09-25 00:00:00,Prefeito - BH 2000 085/00b,HGPE,PREFEITO,A gravação apresenta defeito,BH,SIM,Belo Horizonte,SIM,Não,NÃO,SIM,SIM,PCO;PMDB
2000,2000-10-04 00:00:00,Prefeito - BH 2000 086/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-04 00:00:00,Prefeito - BH 2000 086/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-04 00:00:00,Prefeito - BH 2000 087/00,SPOT,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-09 00:00:00,Prefeito - BH 2000 088/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-09 00:00:00,Prefeito - BH 2000 088/00c,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-09 00:00:00,Prefeito - BH 2000 088/00d,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-15 00:00:00,Prefeito - BH 2000 089/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-15 00:00:00,Prefeito - BH 2000 089/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-15 00:00:00,Prefeito - BH 2000 089/00c,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-15 00:00:00,Prefeito - BH 2000 090/00,SPOT,PREFEITO,A gravação apresenta defeito,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-21 00:00:00,Prefeito - BH 2000 091/00a,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-21 00:00:00,Prefeito - BH 2000 091/00b,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-22 00:00:00,Prefeito - BH 2000 092/00,SPOT,PREFEITO,A gravação apresenta defeito,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-10-27 00:00:00,Prefeito - BH 2000 093/00,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PSB;PSDB
2000,2000-09-19 00:00:00,Vereador - BH 2000 094/00a,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PSL;PSTU;PT;PTB;PTN;PV
2000,2000-09-19 00:00:00,Vereador - BH 2000 094/00b,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRP;PRTB;PSB;PSC;PSD;PSDB;PT;PTB;PTN;PV
2000,2000-08-21 00:00:00,Vereador - BH 2000 095/00a,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRONA;PRTB;PSB;PSC;PSD;PSDB;PSL;PSTU;PT;PTB;PTDOB;PTN;PV
2000,2000-08-21 00:00:00,Vereador - BH 2000 095/00b,HGPE,VEREADOR,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PCB;PCDOB;PCO;PDT;PFL;PGT;PL;PMDB;PMN;PPS;PRN;PRTB;PSB;PSC;PSD;PSDB;PSL;PSTU;PT;PTB;PTN;PV
2000,2000-09-18 00:00:00,Prefeito - BH 2000 096/00,HGPE,PREFEITO,,BH,SIM,Belo Horizonte,SIM,Sim,NÃO,SIM,SIM,PMDB;PRN;PSDB;PSTU
2000,2000-01-12 00:00:00,Prefeito - Salvador 100/00a,HGPE,PREFEITO,,BA,SIM,Salvador,NÃO,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-01-12 00:00:00,Prefeito - Salvador 100/00b,HGPE,PREFEITO,,BA,SIM,Salvador,NÃO,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-02-12 00:00:00,Prefeito - Salvador 100/00d,HGPE,PREFEITO,,BA,SIM,Salvador,NÃO,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-09-01 00:00:00,Prefeito - Salvador 101/00a,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-09-01 00:00:00,Prefeito - Salvador 101/00b,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-09-01 00:00:00,Prefeito - Salvador 101/00c,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-09-01 00:00:00,Prefeito - Salvador 101/00d,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PDT;PFL;PSDB;PT
2000,2000-09-18 00:00:00,Prefeito - Salvador 102/00a,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-09-18 00:00:00,Prefeito - Salvador 102/00b,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-09-18 00:00:00,Prefeito - Salvador 102/00c,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PCO;PDT;PFL;PSDB;PT
2000,2000-08-15 00:00:00,Vereador - Salvador 103/00a,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PAN;PCO;PDT;PFL;PHS;PL;PMDB;PRN;PRTB;PSB;PSC;PSD;PSDB;PSDC;PT;PTB;PTN
2000,2000-08-15 00:00:00,Bahia 103/00a,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PAN;PCO;PDT;PFL;PSDB;PT
2000,2000-08-15 00:00:00,Vereador - Salvador 103/00b,HGPE,VEREADOR,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PRN;PRP;PSB;PSC;PSDB;PSDC;PT;PTB
2000,2000-08-15 00:00:00,Bahia 103/00b,HGPE,PREFEITO,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PDT;PFL;PSDB;PT
2000,2000-08-15 00:00:00,Vereador - Salvador 103/00c,HGPE,VEREADOR,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PPS;PRN;PRP;PRTB;PSB;PSC;PSD;PSDB;PSDC;PT;PTB
2000,2000-08-15 00:00:00,Vereador - Salvador 103/00d,HGPE,VEREADOR,,BA,SIM,Salvador,SIM,Sim,NÃO,SIM,SIM,PCDOB;PCO;PDT;PFL;PL;PMDB;PRN;PRONA;PRTB;PSB;PSC;PSD;PSDB;PSDC;PT;PTB;PTDOB
